
Comment,Time Stamp (sec),Temperature (K),Field (Oe),Vlong (V),Vhall (V),Vr (V)
,3927059490.90362,7.99957704544067,51500.49609375,-0.000000360116968,,
,3927059491.44436,7.99981641769409,51476.7109375,-0.000000362848531,,
,3927059491.98682,7.99941968917847,51452.95703125,-0.000000361606911,,
,3927059492.53093,7.99957704544067,51433.42578125,-0.000000343851753,,
,3927059493.0648,7.99905776977539,51413.68359375,-0.000000368684142,,
,3927059493.596,7.99977922439575,51389.9453125,-0.000000351425632,,
,3927059494.13328,7.99984407424927,51370.0703125,-0.000000375637208,,
,3927059494.66228,7.99967622756958,51350.33984375,-0.000000365952556,,
,3927059495.19176,7.99947118759155,51330.43359375,-0.000000362103536,,
,3927059495.81145,7.99943971633911,51306.93359375,-0.000000362103536,,
,3927059496.35282,8.00015163421631,51283.0859375,-0.00000035974446,,
,3927059496.88761,8.00067901611328,51263.35546875,-0.000000353288039,,
,3927059497.41723,8.00109958648682,51239.59375,-0.000000356143764,,
,3927059497.95227,8.0014009475708,51219.76171875,-0.00000174924059,,
,3927059498.49742,8.00157260894775,51200.19140625,-0.00000256361867,,
,3927059499.04078,8.00164222717285,51176.49609375,-0.00000264482035,,
,3927059499.57445,8.00105953216553,51156.77734375,-0.00000268765621,,
,3927059500.12303,8.00103187561035,51137.00390625,-0.00000269200188,,
,3927059500.65102,8.00082969665527,51113.21875,-0.00000270503888,,
,3927059501.19928,8.00055980682373,51089.41796875,-0.00000269299518,,
,3927059501.73,7.99986410140991,51069.8671875,-0.00000269423679,,
,3927059502.27379,7.99959564208984,51046.1875,-0.00000269274685,,
,3927059502.80807,7.99971580505371,51026.3359375,-0.00000268132404,,
,3927059503.35715,7.99926519393921,51006.51953125,-0.00000270280405,,
,3927059503.90643,7.9992733001709,50986.6171875,-0.00000268877376,,
,3927059504.44576,7.99951505661011,50962.87890625,-0.0000026954785,,
,3927059504.98112,7.99948453903198,50943.30859375,-0.00000268641468,,
,3927059505.51918,7.99953603744507,50923.484375,-0.00000268902208,,
,3927059506.06331,8.00028610229492,50899.83203125,-0.00000271360614,,
,3927059506.67082,7.99992227554321,50876.06640625,-0.00000269051191,,
,3927059507.20661,8.00025939941406,50852.18359375,-0.00000268082728,,
,3927059507.73524,7.99949502944946,50832.71484375,-0.00000268380716,,
,3927059508.28107,7.99959564208984,50813.01171875,-0.00000268157225,,
,3927059508.81174,7.99964714050293,50789.20703125,-0.0000026977133,,
,3927059509.36279,7.99982309341431,50769.48046875,-0.00000270081734,,
,3927059509.90866,7.99976873397827,50745.6875,-0.00000268020647,,
,3927059510.44153,7.99996042251587,50725.96875,-0.00000146031575,,
,3927059510.98748,8.00006294250488,50702.33203125,-0.00000050650386,,
,3927059511.52982,7.99991273880005,50682.5703125,-0.000000391157429,,
,3927059512.15062,8.00004577636719,50662.7890625,-0.000000367318339,,
,3927059512.69186,8.00013160705566,50638.98046875,-0.000000348818211,,
,3927059513.28145,8.00035762786865,50615.20703125,-0.000000331808027,,
,3927059513.83125,8.00035381317139,50595.375,-0.000000344472544,,
,3927059514.37675,8.00127506256104,50571.828125,-0.000000325972427,,
,3927059514.90816,8.00119400024414,50548.1171875,-0.00000035179811,,
,3927059515.45681,8.00133991241455,50528.26953125,-0.000000353536378,,
,3927059515.99632,8.00081062316895,50504.3671875,-0.000000357137074,,
,3927059516.53015,8.00067615509033,50484.4765625,-0.000000336029544,,
,3927059517.07408,8.00061798095703,50464.8203125,-0.000000348942386,,
,3927059517.68132,8.00037574768066,50441.203125,-0.000000346583309,,
,3927059518.21296,8.00037574768066,50417.54296875,-0.000000355522976,,
,3927059518.74496,8.00037574768066,50397.66015625,-0.000000352667252,,
,3927059519.29089,8,50377.84375,-0.000000335036255,,
,3927059519.90955,8.00038146972656,50357.94921875,-0.000000340251057,,
,3927059520.44631,8.00020694732666,50330.51171875,-0.000000359620321,,
,3927059520.97709,8.00038146972656,50310.70703125,-0.00000034236181,,
,3927059521.50815,7.99977922439575,50286.93359375,-0.000000343479267,,
,3927059522.05779,7.99977922439575,50267.203125,-0.000000353163899,,
,3927059522.60007,7.9995493888855,50247.36328125,-0.00000035664043,,
,3927059523.12723,7.9987907409668,50223.79296875,-0.00000229331845,,
,3927059523.65969,7.9987907409668,50204.34375,-0.00000259230041,,
,3927059524.20502,8.00010108947754,50184.60546875,-0.00000265313977,,
,3927059524.74742,8.00077152252197,50160.90625,-0.00000267859297,,
,3927059525.28519,8.00099754333496,50140.9609375,-0.00000269063667,,
,3927059525.82887,8.00065517425537,50117.34765625,-0.00000268877424,,
,3927059526.36147,8.00020694732666,50097.625,-0.00000270218373,,
,3927059526.91003,8.00023078918457,50073.99609375,-0.00000271348146,,
,3927059527.44216,8.00093173980713,50054.25390625,-0.0000026977129,,
,3927059527.98712,8.00055980682373,50030.44921875,-0.0000027029277,,
,3927059528.59935,8.00062465667725,50010.59375,-0.00000270317602,,
,3927059529.13317,8.00028228759766,49986.7890625,-0.00000271534389,,
,3927059529.67034,7.9999828338623,49963.25390625,-0.00000269746457,,
,3927059530.20146,7.9999828338623,49947.49609375,-0.00000268604168,,
,3927059530.74439,7.99968147277832,49923.72265625,-0.00000269560208,,
,3927059531.28429,7.99909734725952,49899.94921875,-0.0000026942363,,
,3927059531.81413,7.99930334091187,49884.08984375,-0.00000269609872,,
,3927059532.35911,7.99920320510864,49860.5,-0.0000027114948,,
,3927059532.90193,7.99965238571167,49841.03125,-0.00000269262219,,
,3927059533.45002,8.00002956390381,49817.2890625,-0.00000269200138,,
,3927059533.98938,8.0000696182251,49797.4609375,-0.00000268380652,,
,3927059534.5256,8.00015640258789,49773.6796875,-0.00000269100761,,
,3927059535.06923,8.00026512145996,49753.88671875,-0.00000268430287,,
,3927059535.60151,8.00038146972656,49730.25,-0.000000834539374,,
,3927059536.1465,8.00039291381836,49710.46484375,-0.000000458328916,,
,3927059536.68304,8.00049781799316,49690.70703125,-0.000000384825091,,
,3927059537.22711,8.00045394897461,49667.0078125,-0.000000365083354,,
,3927059537.77542,7.99943017959595,49647.0859375,-0.000000358502775,,
,3927059538.30186,7.9995493888855,49623.3515625,-0.000000340126874,,
,3927059538.85158,7.99923753738403,49603.73828125,-0.00000033218051,,
,3927059539.46542,8.00034141540527,49583.95703125,-0.000000332552996,,
,3927059539.99311,8.00055313110352,49556.25390625,-0.00000033987855,,
,3927059540.52509,8.00045394897461,49536.53125,-0.000000341120169,,
,3927059541.06984,8.00069427490234,49516.78515625,-0.000000335160397,,
,3927059541.60431,8.0008716583252,49493.03515625,-0.000000354033009,,
,3927059542.15291,7.99978590011597,49473.4375,-0.000000346831629,,
,3927059542.68206,8.0001392364502,49453.65234375,-0.00000033789197,,
,3927059543.22863,8.00027656555176,49429.9375,-0.00000034559001,,
,3927059543.77238,7.9998574256897,49410.109375,-0.000000347576601,,
,3927059544.30647,7.99904298782349,49386.29296875,-0.000000334167112,,
,3927059544.85157,7.99894666671753,49366.515625,-0.000000339257751,,
,3927059545.38026,7.99841642379761,49346.94140625,-0.00000033342214,,
,3927059545.9199,7.99974632263184,49323.234375,-0.000000350556514,,
,3927059546.4607,8.00014591217041,49303.41015625,-0.000000344720902,,
,3927059547.00707,8.00090217590332,49279.51171875,-0.000000344969226,,
,3927059547.55381,8.00089645385742,49259.78515625,-0.000000346583332,,
,3927059548.09536,8.00081062316895,49236.23828125,-0.0000022246572,,
,3927059548.68784,8.00043964385986,49216.4375,-0.00000260086795,,
,3927059549.22536,8.00028610229492,49192.52734375,-0.00000267176446,,
,3927059549.77295,8.00030708312988,49172.7109375,-0.00000269982464,,
,3927059550.31516,8.00023078918457,49148.87109375,-0.00000269262324,,
,3927059550.92571,7.99971580505371,49129.12890625,-0.00000270193539,,
,3927059551.45778,7.99984407424927,49105.625,-0.00000268405607,,
,3927059551.98628,8.00081539154053,49085.90625,-0.00000269535481,,
,3927059552.51852,8.00037097930908,49062.04296875,-0.00000269796221,,
,3927059553.06298,8.00050449371338,49042.21484375,-0.00000269460984,,
,3927059553.59905,7.99966859817505,49022.39453125,-0.00000269858286,,
,3927059554.13684,7.99912214279175,48998.671875,-0.0000026964721,,
,3927059554.69109,7.99911689758301,48979.01171875,-0.00000267797198,,
,3927059555.23481,7.99935388565063,48955.3125,-0.00000270553593,,
,3927059555.76624,7.99920701980591,48935.50390625,-0.00000268951904,,
,3927059556.2975,7.99919652938843,48915.69921875,-0.00000270243188,,
,3927059556.83419,7.999267578125,48891.91796875,-0.00000270205939,,
,3927059557.36395,7.99881982803345,48868.4921875,-0.00000271323397,,
,3927059557.89969,7.9987907409668,48848.76171875,-0.00000269833359,,
,3927059558.44328,7.99897575378418,48828.96484375,-0.00000269547747,,
,3927059558.97588,7.99931287765503,48809.078125,-0.00000270590707,,
,3927059559.51217,7.9996075630188,48785.36328125,-0.00000268206799,,
,3927059560.05908,7.99997758865356,48765.54296875,-0.00000268728279,,
,3927059560.60308,8.00004577636719,48741.97265625,-0.000000829697069,,
,3927059561.13613,8.00019073486328,48722.2734375,-0.000000463916204,,
,3927059561.75526,8.00020694732666,48702.41015625,-0.000000376133762,,
,3927059562.29594,8.00063896179199,48674.640625,-0.000000352667168,,
,3927059562.82572,8.00070667266846,48654.90625,-0.000000346955722,,
,3927059563.35464,8.00082683563232,48635.1171875,-0.000000333049593,,
,3927059563.90557,8.00040149688721,48611.66796875,-0.000000345465779,,
,3927059564.44784,8.00040149688721,48591.734375,-0.000000343603351,,
,3927059564.98072,8.00004768371582,48572.0390625,-0.000000345217456,,
,3927059565.52317,7.99964189529419,48552.15234375,-0.000000334912021,,
,3927059566.05459,7.99984931945801,48528.421875,-0.000000357509481,,
,3927059566.59914,7.99927949905396,48508.7578125,-0.000000328703956,,
,3927059567.14497,8.0003023147583,48485.3671875,-0.000000335657023,,
,3927059567.6778,8.00069999694824,48465.59765625,-0.000000331187195,,
,3927059568.22457,8.00192546844482,48441.96484375,-0.000000329697252,,
,3927059568.76765,8.00181865692139,48422.03515625,-0.000000333422109,,
,3927059569.29829,8.00146579742432,48398.3046875,-0.000000333670433,,
,3927059569.83273,8.00091171264648,48378.6796875,-0.000000340126851,,
,3927059570.36846,8.00050449371338,48358.875,-0.000000336898669,,
,3927059570.90954,8.00038146972656,48335.1640625,-0.000000335905401,,
,3927059571.45703,7.99949502944946,48315.35546875,-0.000000341616851,,
,3927059572.00081,7.99943971633911,48291.53125,-0.000000348569921,,
,3927059572.61539,7.99962615966797,48271.703125,-0.000000346831653,,
,3927059573.14507,7.9995493888855,48248.2734375,-0.00000232448338,,
,3927059573.67567,7.99971199035645,48228.49609375,-0.00000259614975,,
,3927059574.20727,7.99996042251587,48204.79296875,-0.00000266555629,,
,3927059574.73696,8.00057315826416,48184.98046875,-0.00000268455307,,
,3927059575.27172,8.00046157836914,48165.19140625,-0.00000269361693,,
,3927059575.81486,8.00016021728516,48141.48828125,-0.00000269634773,,
,3927059576.35031,7.99994850158691,48121.8671875,-0.00000268480067,,
,3927059576.89562,7.9997730255127,48102.171875,-0.00000268542148,,
,3927059577.42648,7.99972105026245,48078.2890625,-0.00000269932761,,
,3927059577.9604,7.9992733001709,48058.4921875,-0.00000270901224,,
,3927059578.50157,7.99951505661011,48034.76171875,-0.00000271099883,,
,3927059579.05321,7.99985361099243,48015.0390625,-0.00000271993849,,
,3927059579.59578,8.00072383880615,47995.328125,-0.00000270913629,,
,3927059580.12655,8.00080585479736,47971.625,-0.00000270429397,,
,3927059580.66137,8.00088787078857,47947.87109375,-0.00000269560264,,
,3927059581.20944,8.00066566467285,47931.99609375,-0.00000270690137,,
,3927059581.74513,8.00061798095703,47908.16015625,-0.00000270578392,,
,3927059582.29324,8.00064468383789,47884.46484375,-0.00000271286115,,
,3927059582.82668,8.00050926208496,47864.67578125,-0.00000271633732,,
,3927059583.37239,8.00035762786865,47844.94921875,-0.00000269957524,,
,3927059583.99118,8.0002555847168,47821.11328125,-0.0000027111223,,
,3927059584.6113,7.99928903579712,47797.30859375,-0.00000270988068,,
,3927059585.14964,7.99928903579712,47773.66015625,-0.00000269870611,,
,3927059585.68346,7.99940538406372,47754.01171875,-0.000000698954704,,
,3927059586.22486,7.99975156784058,47730.23828125,-0.00000045634237,,
,3927059586.75805,7.99992227554321,47710.4296875,-0.00000038209356,,
,3927059587.29402,8.00006008148193,47686.640625,-0.000000367069963,,
,3927059587.83392,8.00066947937012,47666.75,-0.00000036210348,,
,3927059588.37434,8.00034713745117,47647.171875,-0.000000349935616,,
,3927059588.91836,8.00037574768066,47623.55078125,-0.000000346707407,,
,3927059589.45104,8.00064468383789,47603.7421875,-0.00000034819735,,
,3927059590.00057,8.00005340576172,47579.92578125,-0.000000350680587,,
,3927059590.53053,7.99981117248535,47560.2890625,-0.000000342858389,,
,3927059591.07583,7.99873352050781,47540.515625,-0.000000351053112,,
,3927059591.623,7.9985089302063,47516.89453125,-0.000000350804788,,
,3927059592.15486,7.99856996536255,47497.1875,-0.000000367814971,,
,3927059592.69529,7.99848794937134,47473.34375,-0.000000342361778,,
,3927059593.2455,7.99811506271362,47453.640625,-0.00000035676456,,
,3927059593.77568,7.99807024002075,47433.83984375,-0.000000364214275,,
,3927059594.30954,7.99807024002075,47410.0234375,-0.000000346583283,,
,3927059594.98299,7.9985179901123,47390.43359375,-0.000000354653827,,
,3927059595.50324,7.99899673461914,47362.74609375,-0.000000373278117,,
,3927059596.02427,7.99983215332031,47342.90625,-0.000000350928969,,
,3927059596.64052,7.99983739852905,47323.16015625,-0.000000352046427,,
,3927059597.18224,8.00007438659668,47295.3984375,-0.000000355522961,,
,3927059597.71197,8.00045680999756,47275.65234375,-0.000000354529665,,
,3927059598.24239,8.00059986114502,47256.0078125,-0.00000242306748,,
,3927059598.7892,8.00068950653076,47236.06640625,-0.000002623589,,
,3927059599.32768,8.00092697143555,47212.21875,-0.00000267226122,,
,3927059599.87242,8.00020694732666,47192.3828125,-0.00000270255752,,
,3927059600.40215,8.00065994262695,47168.640625,-0.00000270764817,,
,3927059600.94886,8.00081539154053,47148.953125,-0.0000026925004,,
,3927059601.49049,8.00102233886719,47129.2578125,-0.00000269026549,,
,3927059602.023,8.00109958648682,47105.48046875,-0.00000271671199,,
,3927059602.57025,8.00108242034912,47085.6953125,-0.00000271422875,,
,3927059603.10078,8.00036239624023,47061.84765625,-0.00000272242345,,
,3927059603.64597,8.00034713745117,47042.0703125,-0.00000272279562,,
,3927059604.19229,8.00012111663818,47022.4296875,-0.00000271993989,,
,3927059604.72654,7.99963521957397,46998.69921875,-0.00000271646336,,
,3927059605.27547,7.99976873397827,46978.96875,-0.0000026967216,,
,3927059605.89189,7.99975156784058,46955.16015625,-0.00000271410428,,
,3927059606.43199,7.99953603744507,46931.42578125,-0.00000270926196,,
,3927059606.9804,7.99962615966797,46907.9140625,-0.00000270081891,,
,3927059607.51371,8.00060844421387,46888.21484375,-0.00000272639628,,
,3927059608.05576,7.99983215332031,46868.4609375,-0.00000270913777,,
,3927059608.67698,7.99965667724609,46848.65625,-0.0000027073995,,
,3927059609.2064,7.99945020675659,46820.98046875,-0.00000270951025,,
,3927059609.73604,7.99931287765503,46801.00390625,-0.00000271795327,,
,3927059610.26864,7.99931287765503,46781.51171875,-0.0000025806301,,
,3927059610.80411,8.0001859664917,46757.73046875,-0.000000595031509,,
,3927059611.33979,7.99964714050293,46737.98046875,-0.000000432130967,,
,3927059611.86835,7.99951887130737,46714.1953125,-0.000000374395634,,
,3927059612.41253,7.99939870834351,46694.3828125,-0.000000348694104,,
,3927059612.94372,7.99964189529419,46674.515625,-0.00000034906659,,
,3927059613.4913,7.99984931945801,46650.95703125,-0.00000034906659,,
,3927059614.02643,8.00078010559082,46631.26171875,-0.000000350556534,,
,3927059614.57082,8.00069427490234,46611.42578125,-0.000000350680696,,
,3927059615.10187,8.00081062316895,46587.640625,-0.000000366945915,,
,3927059615.64765,8.00038814544678,46567.703125,-0.0000003657043,,
,3927059616.17596,8.00012588500977,46547.91015625,-0.000000348694108,,
,3927059616.79416,8.00028228759766,46524.26953125,-0.000000352294805,,
,3927059617.3334,7.99991273880005,46500.50390625,-0.000000373774829,,
,3927059617.87842,7.99953603744507,46480.75,-0.000000340623579,,
,3927059618.40917,7.99957990646362,46456.98828125,-0.000000348073298,,
,3927059619.0175,8.00017261505127,46437.140625,-0.000000351301509,,
,3927059619.61143,8.00119400024414,46413.5859375,-0.000000355150525,,
,3927059620.15645,8.00103855133057,46389.859375,-0.000000363593539,,
,3927059620.77538,8.00102233886719,46366.109375,-0.000000366325103,,
,3927059621.31926,8.00008010864258,46342.32421875,-0.000000356764631,,
,3927059621.85563,8.00047874450684,46322.37890625,-0.000000350184046,,
,3927059622.40395,8.00073432922363,46298.85546875,-0.000000357633764,,
,3927059622.93427,8.00203895568848,46279.1640625,-0.00000161365636,,
,3927059623.48707,8.00205898284912,46259.41796875,-0.00000257280711,,
,3927059624.01424,8.0019998550415,46235.6875,-0.00000267176419,,
,3927059624.54694,8.00139427185059,46215.921875,-0.00000269870733,,
,3927059625.08163,8.00107288360596,46192.16015625,-0.00000271956654,,
,3927059625.6944,8.00078010559082,46172.5078125,-0.00000273074111,,
,3927059626.23639,8.00074577331543,46148.98828125,-0.00000272267059,,
,3927059626.77568,7.99984931945801,46129.16015625,-0.00000272689209,,
,3927059627.32189,7.99957704544067,46109.23828125,-0.00000272291891,,
,3927059627.96678,7.99914216995239,46081.546875,-0.00000271807646,,
,3927059628.4947,7.99879455566406,46057.7578125,-0.00000272614699,,
,3927059629.02744,7.99889612197876,46038.16015625,-0.00000272192548,,
,3927059629.5788,7.99841642379761,46018.3984375,-0.000002721553,,
,3927059630.10674,7.99881982803345,45994.63671875,-0.00000271509658,,
,3927059630.64247,7.99920701980591,45974.7890625,-0.00000272391208,,
,3927059631.19138,7.99979257583618,45950.98828125,-0.00000272142884,,
,3927059631.72382,7.99961423873901,45931.3359375,-0.0000027127375,,
,3927059632.27296,7.99976873397827,45911.6796875,-0.00000271782783,,
,3927059632.80198,8.00065994262695,45888.00390625,-0.00000271882112,,
,3927059633.33298,8.0001392364502,45868.0859375,-0.00000271782783,,
,3927059633.86589,8.00025939941406,45844.453125,-0.00000271373048,,
,3927059634.48936,8.00004768371582,45824.60546875,-0.00000270690158,,
,3927059635.01791,8.00032329559326,45801.24609375,-0.00000272701581,,
,3927059635.55555,8.00046730041504,45781.5625,-0.000000990487063,,
,3927059636.09613,8.00047397613525,45757.81640625,-0.000000476332514,,
,3927059636.64406,7.99913835525513,45737.94140625,-0.00000040531189,,
,3927059637.18992,7.99929428100586,45714.23828125,-0.000000378492947,,
,3927059637.72086,7.99970006942749,45694.36328125,-0.000000367815019,,
,3927059638.26496,7.99975824356079,45670.92578125,-0.000000351425641,,
,3927059638.88453,8.00000953674316,45655.08203125,-0.000000379982891,,
,3927059639.42463,7.9998893737793,45627.40625,-0.000000367070047,,
,3927059639.97453,8.0000696182251,45607.44140625,-0.00000035962033,,
,3927059640.50934,7.99934577941895,45583.8359375,-0.00000036744257,,
,3927059641.04073,7.99979782104492,45564.22265625,-0.00000036284859,,
,3927059641.57042,7.9999828338623,45540.5703125,-0.000000370794958,,
,3927059642.1154,8.00019073486328,45520.84375,-0.000000347824988,,
,3927059642.73407,8.00021171569824,45501.0625,-0.000000357509624,,
,3927059643.27538,8.00019073486328,45473.234375,-0.000000365580154,,
,3927059643.80814,8.00019073486328,45453.421875,-0.000000358254596,,
,3927059644.36032,8.00028610229492,45433.85546875,-0.00000037278155,,
,3927059644.8913,8.00094604492188,45413.9921875,-0.00000036905669,,
,3927059645.43728,8.00066566467285,45390.32421875,-0.000000359496233,,
,3927059645.97942,8.00059986114502,45366.5546875,-0.00000038333534,,
,3927059646.51141,7.99993562698364,45346.6796875,-0.000000354033104,,
,3927059647.06486,7.99967622756958,45326.83203125,-0.000000382466206,,
,3927059647.59994,7.99983739852905,45303.35546875,-0.000000369429194,,
,3927059648.20614,7.9994912147522,45283.60546875,-0.00000240245805,,
,3927059648.73811,7.99908685684204,45259.65625,-0.0000026360068,,
,3927059649.28284,7.99904680252075,45239.84765625,-0.00000270690357,,
,3927059649.89804,7.99854850769043,45215.96875,-0.00000272714198,,
,3927059650.44322,7.9989161491394,45192.5078125,-0.00000272925273,,
,3927059650.98884,7.99908018112183,45172.7734375,-0.00000271882312,,
,3927059651.52088,7.9982008934021,45148.93359375,-0.00000272950106,,
,3927059652.06585,7.99835205078125,45125.1640625,-0.00000275222271,,
,3927059652.60308,7.99851417541504,45105.30859375,-0.00000272341712,,
,3927059653.14938,7.99883031845093,45085.53125,-0.00000274303464,,
,3927059653.69263,7.9987998008728,45061.90234375,-0.00000272925265,,
,3927059654.23562,7.99895715713501,45042.15625,-0.00000274142053,,
,3927059654.76993,7.99957990646362,45018.38671875,-0.00000272726606,,
,3927059655.31369,7.99905252456665,44998.66015625,-0.00000273111508,,
,3927059655.84488,7.99924802780151,44978.91015625,-0.00000272205126,,
,3927059656.38955,8.00017261505127,44955.07421875,-0.00000271646396,,
,3927059656.92588,8.00083351135254,44935.55859375,-0.00000273161137,,
,3927059657.52976,8.0009708404541,44915.796875,-0.00000271919517,,
,3927059658.06759,8.00129508972168,44888.19140625,-0.00000273695034,,
,3927059658.61276,8.00098705291748,44868.30859375,-0.00000272801067,,
,3927059659.14674,8.00126457214355,44848.49609375,-0.00000272229922,,
,3927059659.69551,8.00185775756836,44828.78515625,-0.00000273930942,,
,3927059660.22364,8.00125885009766,44805.1875,-0.00000273173553,,
,3927059660.84836,8.00133991241455,44785.421875,-0.000000574668982,,
,3927059661.38612,8.00084495544434,44761.671875,-0.000000438587422,,
,3927059661.91884,8.00107288360596,44737.73046875,-0.000000416486585,,
,3927059662.5406,8.00103855133057,44717.953125,-0.0000003778722,,
,3927059663.07221,8.00123405456543,44694.3671875,-0.000000365952648,,
,3927059663.62067,8.00071620941162,44670.80078125,-0.000000377623876,,
,3927059664.15067,8.00079917907715,44650.94140625,-0.000000376258094,,
,3927059664.70142,8.00034713745117,44631.0859375,-0.000000379610468,,
,3927059665.22335,7.99964714050293,44607.38671875,-0.000000385694382,,
,3927059665.76617,7.99946212768555,44587.76953125,-0.000000369304999,,
,3927059666.29795,7.99982690811157,44564.203125,-0.000000372036563,,
,3927059666.82958,7.99910402297974,44544.43359375,-0.000000353412265,,
,3927059667.3767,7.99906158447266,44524.65625,-0.000000372160725,,
,3927059667.90919,7.99961423873901,44500.8515625,-0.000000369304999,,
,3927059668.4551,7.99891996383667,44481.0078125,-0.000000376133909,,
,3927059668.99537,7.99924278259277,44457.546875,-0.000000361606956,,
,3927059669.53,7.99994850158691,44437.76171875,-0.000000349563227,,
,3927059670.0602,8.00000953674316,44413.9921875,-0.000000365083473,,
,3927059670.60587,8.00033760070801,44394.12109375,-0.000000377003023,,
,3927059671.14929,8.00105953216553,44374.33203125,-0.000000361358614,,
,3927059671.7707,8.00089168548584,44350.58984375,-0.000000370670762,,
,3927059672.31088,8.00091552734375,44327.03125,-0.000000367194227,,
,3927059672.85648,8.00110340118408,44307.21484375,-0.00000100004769,,
,3927059673.40137,8.00007438659668,44283.4921875,-0.00000255418288,,
,3927059673.93242,7.99991273880005,44263.84375,-0.00000265475407,,
,3927059674.47801,7.99982309341431,44243.97265625,-0.00000270553631,,
,3927059675.00283,7.99997758865356,44220.36328125,-0.00000271695921,,
,3927059675.52857,8.00017356872559,44200.69921875,-0.00000272006326,,
,3927059676.05811,7.99993562698364,44180.87109375,-0.00000271509678,,
,3927059676.60697,8.00006294250488,44157.20703125,-0.0000027365768,,
,3927059677.15303,8.00008010864258,44137.3203125,-0.00000272465733,,
,3927059677.69683,8.00043296813965,44113.5,-0.00000272304322,,
,3927059678.31085,8.00156593322754,44093.8828125,-0.00000273583191,,
,3927059678.84525,8.00166797637939,44070.12890625,-0.00000272726473,,
,3927059679.38019,8.00139427185059,44046.4296875,-0.00000272204993,,
,3927059679.90912,8.00054359436035,44026.6484375,-0.00000272552646,,
,3927059680.44281,8.00055980682373,44006.8125,-0.00000273384531,,
,3927059680.98754,8.00025939941406,43986.98828125,-0.00000273372115,,
,3927059681.52047,7.99986410140991,43963.671875,-0.0000027251543,,
,3927059682.06937,7.99994325637817,43943.828125,-0.0000027179529,,
,3927059682.78819,7.99953603744507,43920.125,-0.00000272478181,,
,3927059683.33145,7.99997520446777,43892.23046875,-0.00000272602343,,
,3927059683.86454,7.99923753738403,43872.46484375,-0.00000272589927,,
,3927059684.41347,7.9993896484375,43848.84765625,-0.0000027163388,,
,3927059684.9453,7.99950456619263,43829.1953125,-0.00000272503014,,
,3927059685.47932,7.99939346313477,43805.453125,-0.00000129816068,,
,3927059686.02438,7.99923324584961,43785.671875,-0.000000506752305,,
,3927059686.56785,7.99841403961182,43765.78125,-0.000000408291854,,
,3927059687.19067,7.99805021286011,43741.98046875,-0.000000371539907,,
,3927059687.72539,7.99826622009277,43718.42578125,-0.000000375885577,,
,3927059688.26079,7.99955987930298,43698.64453125,-0.000000354529716,,
,3927059688.79223,8,43674.921875,-0.000000347328321,,
,3927059689.32554,8.00028991699219,43655.1171875,-0.000000350184046,,
,3927059689.87488,8.00038814544678,43635.32421875,-0.00000035539885,,
,3927059690.41669,7.99995374679565,43611.6484375,-0.000000349935684,,
,3927059690.94437,8.00005340576172,43592.1171875,-0.000000363965984,,
,3927059691.48975,7.99979257583618,43572.40234375,-0.000000353412219,,
,3927059692.01868,7.99894142150879,43548.54296875,-0.000000349314874,,
,3927059692.56927,7.99923753738403,43528.8125,-0.000000364710955,,
,3927059693.09895,8.00032329559326,43504.99609375,-0.000000364462632,,
,3927059693.73008,8.00072383880615,43485.328125,-0.000000353660529,,
,3927059694.28183,8.00102233886719,43457.66796875,-0.000000361979401,,
,3927059694.81383,8.00076293945313,43437.90625,-0.000000362351886,,
,3927059695.34762,8.00100135803223,43418.0390625,-0.000000349439044,,
,3927059695.97191,8.0010871887207,43394.26953125,-0.000000352046444,,
,3927059696.50535,8.0001392364502,43370.50390625,-0.000000353536388,,
,3927059697.04206,7.99964714050293,43351.00390625,-0.000000366945879,,
,3927059697.56717,7.99966859817505,43331.14453125,-0.000000338636954,,
,3927059698.10128,7.99959564208984,43307.390625,-0.00000225048267,,
,3927059698.63252,7.99990892410278,43287.671875,-0.00000261340806,,
,3927059699.16609,8.00020313262939,43267.8125,-0.00000268740875,,
,3927059699.70895,8.0006046295166,43244.125,-0.00000271224183,,
,3927059700.2359,8.00086688995361,43224.515625,-0.00000272912786,,
,3927059700.7703,8.00064849853516,43204.6796875,-0.00000273347353,,
,3927059701.39195,7.99996566772461,43180.96875,-0.00000272962451,,
,3927059701.92424,7.99947118759155,43157.1875,-0.00000274377898,,
,3927059702.47038,7.99986410140991,43133.34765625,-0.00000273719839,,
,3927059703.00357,8.00002956390381,43113.71484375,-0.00000273893666,,
,3927059703.54976,8.00020313262939,43094.015625,-0.00000274874546,,
,3927059704.09478,8.00019645690918,43070.2734375,-0.0000027422887,,
,3927059704.70655,7.99997758865356,43050.46875,-0.00000274266118,,
,3927059705.25026,7.99951887130737,43026.65625,-0.00000275395992,,
,3927059705.79658,7.99948453903198,43002.921875,-0.00000274439945,,
,3927059706.34568,8.00031661987305,42983.26953125,-0.00000274973842,,
,3927059706.89016,8.0002555847168,42959.73828125,-0.00000274700675,,
,3927059707.41741,8.00037097930908,42939.9453125,-0.00000274675842,,
,3927059707.96387,7.99982309341431,42920.05078125,-0.00000275147658,,
,3927059708.50638,7.99994850158691,42896.25,-0.00000275470479,,
,3927059709.03629,8.00004577636719,42876.60546875,-0.00000274303356,,
,3927059709.56766,8.00097751617432,42853.0546875,-0.00000274737923,,
,3927059710.11281,8.00098323822021,42833.30078125,-0.00000274849669,,
